acq_num,evt_num,windnum,time,data_ch2
0,23,16,427,27.5
0,23,16,428,28.5
0,23,16,429,23.8
0,23,16,430,27.4
0,23,16,431,24.4
0,23,16,432,29.7
0,23,16,433,26.4
0,23,16,434,25.2
0,23,16,435,29.1
0,23,16,436,28.4
0,23,16,437,24.2
0,23,16,438,26.1
0,23,16,439,27.0
0,23,16,440,30.9
0,23,16,441,27.6
0,23,16,442,29.0
0,23,16,443,30.4
0,23,16,444,27.1
0,23,16,445,24.1
0,23,16,446,27.1
0,23,16,447,29.1
0,23,17,448,25.0
0,23,17,449,26.3
0,23,17,450,26.4
0,23,17,451,25.4
0,23,17,452,28.0
0,23,17,453,22.9
0,23,17,454,23.4
0,23,17,455,24.3
0,23,17,456,27.7
0,23,17,457,28.2
0,23,17,458,26.7
0,23,17,459,24.4
0,23,17,460,28.5
0,23,17,461,25.3
0,23,17,462,26.3
0,23,17,463,26.4
0,23,17,464,29.5
0,23,17,465,24.4
0,23,17,466,24.5
0,23,17,467,23.3
0,23,17,468,21.8
0,23,17,469,22.7
0,23,17,470,27.0
0,23,17,471,27.6
0,23,17,472,24.8
0,23,17,473,27.3
0,23,17,474,26.7
0,23,17,475,25.8
0,23,17,476,26.2
0,23,17,477,24.2
0,23,17,478,27.1
0,23,17,479,22.5
0,23,17,480,26.8
0,23,17,481,24.5
0,23,17,482,24.4
0,23,17,483,27.8
0,23,17,484,27.9
0,23,17,485,26.0
0,23,17,486,23.2
0,23,17,487,24.9
0,23,17,488,29.6
0,23,17,489,26.9
0,23,17,490,28.1
0,23,17,491,25.8
0,23,17,492,22.0
0,23,17,493,30.0
0,23,17,494,26.0
0,23,17,495,27.5
0,23,17,496,26.2
0,23,17,497,26.7
0,23,17,498,26.1
0,23,17,499,25.1
0,23,17,500,27.0
0,23,17,501,22.1
0,23,17,502,25.2
0,23,17,503,27.4
0,23,17,504,20.4
0,23,17,505,23.4
0,23,17,506,27.7
0,23,17,507,28.6
0,23,17,508,24.7
0,23,17,509,27.9
0,23,17,510,29.1
0,23,17,511,22.8
0,23,18,512,25.6
0,23,18,513,28.6
0,23,18,514,26.3
0,23,18,515,26.2
0,23,18,516,26.6
0,23,18,517,29.8
0,23,18,518,28.9
0,23,18,519,27.5
0,23,18,520,28.8
0,23,18,521,27.1
0,23,18,522,28.4
0,23,18,523,24.9
0,23,18,524,26.5
0,23,18,525,20.9
0,23,18,526,25.2
0,23,18,527,23.1
0,23,18,528,27.0
0,23,18,529,24.8
0,23,18,530,24.0
0,23,18,531,26.0
0,23,18,532,29.6
0,23,18,533,29.6
0,23,18,534,27.3
0,23,18,535,27.2
0,23,18,536,26.5
0,23,18,537,27.5
0,23,18,538,28.0
0,23,18,539,30.3
0,23,18,540,25.4
0,23,18,541,26.7
0,23,18,542,29.4
0,23,18,543,23.3
0,23,18,544,30.6
0,23,18,545,30.8
0,23,18,546,24.5
0,23,18,547,29.2
0,23,18,548,26.8
0,23,18,549,24.4
0,23,18,550,25.4
0,23,18,551,27.1
0,23,18,552,25.4
0,23,18,553,28.6
0,23,18,554,27.6
0,23,18,555,26.4
0,23,18,556,28.6
0,23,18,557,29.5
0,23,18,558,29.8
0,23,18,559,26.1
0,23,18,560,26.0
0,23,18,561,26.5
0,23,18,562,26.2
0,23,18,563,24.6
0,23,18,564,22.0
0,23,18,565,26.8
0,23,18,566,23.8
0,23,18,567,29.4
0,23,18,568,29.7
0,23,18,569,22.3
0,23,18,570,27.9
0,23,18,571,25.2
0,23,18,572,29.1
0,23,18,573,26.4
0,23,18,574,28.9
0,23,18,575,32.1
0,23,19,576,27.7
0,23,19,577,27.1
0,23,19,578,27.0
0,23,19,579,27.4
0,23,19,580,29.8
0,23,19,581,29.4
0,23,19,582,24.1
0,23,19,583,27.0
0,23,19,584,26.7
0,23,19,585,29.7
0,23,19,586,23.2
0,23,19,587,24.3
0,23,19,588,25.7
0,23,19,589,26.2
0,23,19,590,29.1
0,23,19,591,24.4
0,23,19,592,29.0
0,23,19,593,25.1
0,23,19,594,24.8
0,23,19,595,25.1
0,23,19,596,28.1
0,23,19,597,28.5
0,23,19,598,24.9
0,23,19,599,29.5
0,23,19,600,29.8
0,23,19,601,26.4
0,23,19,602,26.1
0,23,19,603,24.7
0,23,19,604,27.3
0,23,19,605,26.7
0,23,19,606,27.1
0,23,19,607,24.3
0,23,19,608,23.3
0,23,19,609,28.3
0,23,19,610,27.8
0,23,19,611,26.0
0,23,19,612,29.5
0,23,19,613,27.0
0,23,19,614,27.0
0,23,19,615,26.0
0,23,19,616,25.9
0,23,19,617,24.0
0,23,19,618,27.5
0,23,19,619,26.0
0,23,19,620,25.7
0,23,19,621,23.6
0,23,19,622,30.1
0,23,19,623,24.8
0,23,19,624,33.4
0,23,19,625,30.5
0,23,19,626,29.3
0,23,19,627,26.0
0,23,19,628,26.8
0,23,19,629,29.9
0,23,19,630,26.3
0,23,19,631,28.0
0,23,19,632,27.0
0,23,19,633,27.3
0,23,19,634,25.0
0,23,19,635,26.3
0,23,19,636,29.3
0,23,19,637,28.6
0,23,19,638,24.4
0,23,19,639,23.8
0,23,20,640,25.4
0,23,20,641,25.3
0,23,20,642,24.6
0,23,20,643,28.4
0,23,20,644,30.9
0,23,20,645,28.1
0,23,20,646,29.0
0,23,20,647,27.1
0,23,20,648,30.7
0,23,20,649,24.4
0,23,20,650,23.9
0,23,20,651,25.1
0,23,20,652,27.0
0,23,20,653,24.4
0,23,20,654,24.7
0,23,20,655,26.8
0,23,20,656,23.9
0,23,20,657,27.6
0,23,20,658,23.8
0,23,20,659,28.2
0,23,20,660,29.7
0,23,20,661,26.3
0,23,20,662,24.9
0,23,20,663,27.7
0,23,20,664,24.8
0,23,20,665,24.2
0,23,20,666,22.3
0,23,20,667,30.3
0,23,20,668,27.5
0,23,20,669,24.6
0,23,20,670,24.3
0,23,20,671,26.9
0,23,20,672,26.5
0,23,20,673,24.9
0,23,20,674,26.1
0,23,20,675,25.3
0,23,20,676,24.0
0,23,20,677,25.7
0,23,20,678,28.6
0,23,20,679,26.0
0,23,20,680,27.6
0,23,20,681,25.4
0,23,20,682,23.0
0,23,20,683,30.4
0,23,20,684,25.4
0,23,20,685,31.2
0,23,20,686,26.8
0,23,20,687,27.2
0,23,20,688,27.0
0,23,20,689,23.3
0,23,20,690,27.9
0,23,20,691,26.0
0,23,20,692,29.8
0,23,20,693,27.5
0,23,20,694,31.9
0,23,20,695,26.3
0,23,20,696,27.2
0,23,20,697,24.1
0,23,20,698,24.8
0,23,20,699,29.1
0,23,20,700,25.8
0,23,20,701,26.6
0,23,20,702,27.2
0,23,20,703,31.8
0,23,21,704,29.0
0,23,21,705,24.4
0,23,21,706,24.5
0,23,21,707,26.9
0,23,21,708,26.6
0,23,21,709,23.6
0,23,21,710,26.2
0,23,21,711,31.3
0,23,21,712,26.5
0,23,21,713,26.3
0,23,21,714,26.2
0,23,21,715,27.4
0,23,21,716,28.3
0,23,21,717,27.0
0,23,21,718,31.6
0,23,21,719,26.4
0,23,21,720,29.7
0,23,21,721,24.1
0,23,21,722,24.2
0,23,21,723,26.0
0,23,21,724,21.3
0,23,21,725,25.8
0,23,21,726,24.5
0,23,21,727,26.3
0,23,21,728,27.8
0,23,21,729,27.7
0,23,21,730,21.7
0,23,21,731,23.4
0,23,21,732,26.4
0,23,21,733,30.7
0,23,21,734,25.1
0,23,21,735,26.7
0,23,21,736,27.8
0,23,21,737,27.4
0,23,21,738,25.1
0,23,21,739,25.5
0,23,21,740,27.5
0,23,21,741,24.2
0,23,21,742,25.0
0,23,21,743,27.2
0,23,21,744,24.6
0,23,21,745,28.1
0,23,21,746,25.1
0,23,21,747,26.9
0,23,21,748,27.4
0,23,21,749,26.6
0,23,21,750,25.1
0,23,21,751,26.6
0,23,21,752,27.6
0,23,21,753,27.6
0,23,21,754,31.7
0,23,21,755,28.0
0,23,21,756,29.6
0,23,21,757,28.5
0,23,21,758,25.3
0,23,21,759,26.7
0,23,21,760,27.7
0,23,21,761,25.4
0,23,21,762,25.0
0,23,21,763,27.7
0,23,21,764,28.3
0,23,21,765,26.0
0,23,21,766,23.8
0,23,21,767,27.1
0,23,22,768,28.6
0,23,22,769,29.2
0,23,22,770,23.4
0,23,22,771,25.5
0,23,22,772,28.6
0,23,22,773,25.4
0,23,22,774,23.5
0,23,22,775,23.8
0,23,22,776,28.2
0,23,22,777,26.8
0,23,22,778,26.2
0,23,22,779,26.4
0,23,22,780,28.0
0,23,22,781,26.6
0,23,22,782,25.2
0,23,22,783,27.1
0,23,22,784,27.2
0,23,22,785,30.2
0,23,22,786,26.9
0,23,22,787,23.9
0,23,22,788,28.3
0,23,22,789,31.2
0,23,22,790,29.8
0,23,22,791,27.5
0,23,22,792,23.7
0,23,22,793,28.3
0,23,22,794,26.0
0,23,22,795,28.8
0,23,22,796,25.1
0,23,22,797,24.5
0,23,22,798,29.9
0,23,22,799,27.5
0,23,22,800,29.0
0,23,22,801,28.3
0,23,22,802,26.2
0,23,22,803,26.4
0,23,22,804,25.1
0,23,22,805,29.2
0,23,22,806,26.9
0,23,22,807,27.0
0,23,22,808,25.1
0,23,22,809,25.5
0,23,22,810,27.4
0,23,22,811,22.7
0,23,22,812,24.3
0,23,22,813,27.8
0,23,22,814,27.8
0,23,22,815,25.8
0,23,22,816,24.7
0,23,22,817,23.7
0,23,22,818,23.9
0,23,22,819,29.0
0,23,22,820,25.1
0,23,22,821,25.4
0,23,22,822,30.5
0,23,22,823,27.8
0,23,22,824,30.0
0,23,22,825,28.2
0,23,22,826,29.4
0,23,22,827,26.5
0,23,22,828,28.7
0,23,22,829,27.0
0,23,22,830,24.2
0,23,22,831,27.4
0,23,23,832,29.1
0,23,23,833,25.8
0,23,23,834,28.5
0,23,23,835,30.6
0,23,23,836,24.0
0,23,23,837,26.3
0,23,23,838,23.4
0,23,23,839,25.8
0,23,23,840,26.3
0,23,23,841,29.6
0,23,23,842,25.8
0,23,23,843,28.4
0,23,23,844,29.6
0,23,23,845,27.0
0,23,23,846,26.5
0,23,23,847,26.3
0,23,23,848,26.0
0,23,23,849,27.8
0,23,23,850,27.0
0,23,23,851,27.1
0,23,23,852,26.9
0,23,23,853,28.1
0,23,23,854,28.4
0,23,23,855,26.2
0,23,23,856,28.2
0,23,23,857,21.8
0,23,23,858,25.1
0,23,23,859,27.0
0,23,23,860,27.7
0,23,23,861,29.7
0,23,23,862,27.8
0,23,23,863,28.1
0,23,23,864,31.5
0,23,23,865,26.4
0,23,23,866,28.1
0,23,23,867,28.6
0,23,23,868,26.5
0,23,23,869,28.3
0,23,23,870,24.5
0,23,23,871,24.5
0,23,23,872,29.6
0,23,23,873,25.7
0,23,23,874,28.2
0,23,23,875,28.5
0,23,23,876,26.9
0,23,23,877,27.0
0,23,23,878,28.5
0,23,23,879,27.2
0,23,23,880,25.9
0,23,23,881,28.7
0,23,23,882,25.8
0,23,23,883,28.9
0,23,23,884,24.0
0,23,23,885,25.7
0,23,23,886,27.0
0,23,23,887,30.2
0,23,23,888,28.3
0,23,23,889,26.6
0,23,23,890,28.3
0,23,23,891,27.6
0,23,23,892,30.8
0,23,23,893,24.8
0,23,23,894,28.0
0,23,23,895,24.5
0,23,24,896,27.3
0,23,24,897,31.6
0,23,24,898,28.9
0,23,24,899,28.0
0,23,24,900,30.7
0,23,24,901,31.8
0,23,24,902,27.2
0,23,24,903,28.2
0,23,24,904,27.9
0,23,24,905,26.1
0,23,24,906,27.2
